INFO buildroot.py:491:  Mock Version: 2.12
DEBUG util.py:542:  Executing command: ['/bin/umount', '-n', '/var/lib/mock/sdk7-bootstrap/root/var/cache/yum'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:598:  Child return code was: 0
INFO buildroot.py:491:  Mock Version: 2.12
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/sdk7/root/dev/pts
DEBUG file_util.py:20:  creating dir: /var/lib/mock/sdk7/root/dev/pts
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/sdk7/root/dev/shm
DEBUG file_util.py:20:  creating dir: /var/lib/mock/sdk7/root/dev/shm
DEBUG buildroot.py:675:  kernel version == 3.10.0-1160.24.1.el7.x86_64
DEBUG file_util.py:30:  touching file: /var/lib/mock/sdk7/root/etc/fstab
DEBUG file_util.py:30:  touching file: /var/lib/mock/sdk7/root/etc/yum/yum.conf
DEBUG file_util.py:30:  touching file: /var/lib/mock/sdk7/root/etc/dnf/dnf.conf
DEBUG file_util.py:30:  touching file: /var/lib/mock/sdk7/root/var/log/yum.log
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/sdk7/root/var/cache/yum
DEBUG util.py:624:  child environment: None
DEBUG util.py:542:  Executing command: ['/bin/mount', '-n', '-o', 'bind', '/var/cache/mock/sdk7/yum_cache', '/var/lib/mock/sdk7/root/var/cache/yum'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:598:  Child return code was: 0
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/sdk7/root/var/cache/dnf
DEBUG util.py:624:  child environment: None
DEBUG util.py:542:  Executing command: ['/bin/mount', '-n', '-o', 'bind', '/var/cache/mock/sdk7/dnf_cache', '/var/lib/mock/sdk7/root/var/cache/dnf'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:598:  Child return code was: 0
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/sdk7-bootstrap/root/var/lib/mock/sdk7/root
DEBUG util.py:624:  child environment: None
DEBUG util.py:542:  Executing command: ['/bin/mount', '-n', '-t', 'tmpfs', '-o', 'private', 'tmpfs', '/var/lib/mock/sdk7-bootstrap/root/var/lib/mock/sdk7/root'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:598:  Child return code was: 0
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/sdk7-bootstrap/root/var/lib/mock/sdk7/root
DEBUG util.py:624:  child environment: None
DEBUG util.py:542:  Executing command: ['/bin/mount', '-n', '-o', 'rbind', '/var/lib/mock/sdk7/root', '/var/lib/mock/sdk7-bootstrap/root/var/lib/mock/sdk7/root'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:598:  Child return code was: 0
DEBUG util.py:624:  child environment: None
DEBUG util.py:542:  Executing command: ['/bin/mount', '-n', '-o', 'remount,private,rbind', '/var/lib/mock/sdk7/root', '/var/lib/mock/sdk7-bootstrap/root/var/lib/mock/sdk7/root'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:598:  Child return code was: 0
DEBUG buildroot.py:195:  rootdir = /var/lib/mock/sdk7/root
DEBUG buildroot.py:196:  resultdir = pkgs
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/sdk7/root/etc/pki/mock
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/sdk7/root/etc/yum/pluginconf.d
DEBUG package_manager.py:504:  configure yum
DEBUG package_manager.py:516:  configure yum priorities
DEBUG package_manager.py:518:  configure yum rhnplugin
DEBUG util.py:624:  child environment: None
DEBUG util.py:536:  Using nspawn with args None
DEBUG util.py:542:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', 'd2b340159c2f4d5a9a4580cb7b27dec3', '-D', '/var/lib/mock/sdk7/root', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/builddir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=C.UTF-8', '/usr/sbin/userdel', '-r', '-f', 'mockbuild'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'C.UTF-8', 'SYSTEMD_NSPAWN_TMPFS_TMP': '0'} and shell False
DEBUG util.py:444:  Failed to create directory /var/lib/mock/sdk7/root//sys/fs/selinux: Read-only file system
DEBUG util.py:444:  Failed to create directory /var/lib/mock/sdk7/root//sys/fs/selinux: Read-only file system
DEBUG util.py:444:  userdel: user mockbuild is currently used by process 1
DEBUG util.py:598:  Child return code was: 0
DEBUG util.py:624:  child environment: None
DEBUG util.py:536:  Using nspawn with args None
DEBUG util.py:542:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', '22a6539f93424bdbae1c77e5e2d29a08', '-D', '/var/lib/mock/sdk7/root', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/builddir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=C.UTF-8', '/usr/sbin/groupdel', 'mock'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'C.UTF-8', 'SYSTEMD_NSPAWN_TMPFS_TMP': '0'} and shell False
DEBUG util.py:444:  Failed to create directory /var/lib/mock/sdk7/root//sys/fs/selinux: Read-only file system
DEBUG util.py:444:  Failed to create directory /var/lib/mock/sdk7/root//sys/fs/selinux: Read-only file system
DEBUG util.py:598:  Child return code was: 0
DEBUG util.py:624:  child environment: None
DEBUG util.py:536:  Using nspawn with args None
DEBUG util.py:542:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', '8bba46e5dd5f4e27abe263c603cadbf3', '-D', '/var/lib/mock/sdk7/root', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/builddir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=C.UTF-8', '/usr/sbin/groupadd', '-g', '135', 'mock'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'C.UTF-8', 'SYSTEMD_NSPAWN_TMPFS_TMP': '0'} and shell False
DEBUG util.py:444:  Failed to create directory /var/lib/mock/sdk7/root//sys/fs/selinux: Read-only file system
DEBUG util.py:444:  Failed to create directory /var/lib/mock/sdk7/root//sys/fs/selinux: Read-only file system
DEBUG util.py:598:  Child return code was: 0
DEBUG util.py:624:  child environment: None
DEBUG util.py:536:  Using nspawn with args None
DEBUG util.py:542:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', '2e07e7aa20864dd998faa85b0dd9477b', '-D', '/var/lib/mock/sdk7/root', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/builddir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=C.UTF-8', '/usr/sbin/useradd', '-o', '-m', '-u', '0', '-g', '135', '-d', '/builddir', '-n', 'mockbuild'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'C.UTF-8', 'SYSTEMD_NSPAWN_TMPFS_TMP': '0'} and shell False
DEBUG util.py:444:  Failed to create directory /var/lib/mock/sdk7/root//sys/fs/selinux: Read-only file system
DEBUG util.py:444:  Failed to create directory /var/lib/mock/sdk7/root//sys/fs/selinux: Read-only file system
DEBUG util.py:598:  Child return code was: 0
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/sdk7/root/builddir/build
DEBUG file_util.py:20:  creating dir: /var/lib/mock/sdk7/root/builddir/build
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/sdk7/root/builddir/build/RPMS
DEBUG file_util.py:20:  creating dir: /var/lib/mock/sdk7/root/builddir/build/RPMS
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/sdk7/root/builddir/build/SPECS
DEBUG file_util.py:20:  creating dir: /var/lib/mock/sdk7/root/builddir/build/SPECS
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/sdk7/root/builddir/build/SRPMS
DEBUG file_util.py:20:  creating dir: /var/lib/mock/sdk7/root/builddir/build/SRPMS
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/sdk7/root/builddir/build/SOURCES
DEBUG file_util.py:20:  creating dir: /var/lib/mock/sdk7/root/builddir/build/SOURCES
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/sdk7/root/builddir/build/BUILD
DEBUG file_util.py:20:  creating dir: /var/lib/mock/sdk7/root/builddir/build/BUILD
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/sdk7/root/builddir/build/BUILDROOT
DEBUG file_util.py:20:  creating dir: /var/lib/mock/sdk7/root/builddir/build/BUILDROOT
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/sdk7/root/builddir/build/originals
DEBUG file_util.py:20:  creating dir: /var/lib/mock/sdk7/root/builddir/build/originals
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/sdk7/root/builddir
DEBUG util.py:624:  child environment: None
DEBUG util.py:536:  Using nspawn with args None
DEBUG util.py:542:  Executing command: ['/usr/bin/systemd-nspawn', '-q', '-M', 'b478df19cb42481baeb1320e8b487a5d', '-D', '/var/lib/mock/sdk7-bootstrap/root', '--setenv=TERM=vt100', '--setenv=SHELL=/bin/bash', '--setenv=HOME=/builddir', '--setenv=HOSTNAME=mock', '--setenv=PATH=/usr/bin:/bin:/usr/sbin:/sbin', '--setenv=PROMPT_COMMAND=printf "\\033]0;<mock-chroot>\\007"', '--setenv=PS1=<mock-chroot> \\s-\\v\\$ ', '--setenv=LANG=C.UTF-8', '/bin/rpm', '-qa', '--root', '/var/lib/mock/sdk7/root'] with env {'TERM': 'vt100', 'SHELL': '/bin/bash', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'PROMPT_COMMAND': 'printf "\\033]0;<mock-chroot>\\007"', 'PS1': '<mock-chroot> \\s-\\v\\$ ', 'LANG': 'C.UTF-8', 'SYSTEMD_NSPAWN_TMPFS_TMP': '0'} and shell False
DEBUG util.py:444:  Failed to create directory /var/lib/mock/sdk7-bootstrap/root//sys/fs/selinux: Read-only file system
DEBUG util.py:444:  Failed to create directory /var/lib/mock/sdk7-bootstrap/root//sys/fs/selinux: Read-only file system
DEBUG util.py:446:  gpg-pubkey-352c64e5-52ae6884
DEBUG util.py:446:  centos-release-7-9.2009.1.el7.centos.x86_64
DEBUG util.py:446:  filesystem-3.2-25.el7.x86_64
DEBUG util.py:446:  python-rpm-macros-3-34.el7.noarch
DEBUG util.py:446:  ncurses-base-5.9-14.20130511.el7_4.noarch
DEBUG util.py:446:  kernel-headers-3.10.0-1160.45.1.el7.x86_64
DEBUG util.py:446:  glibc-common-2.17-325.el7_9.x86_64
DEBUG util.py:446:  nspr-4.32.0-1.el7_9.x86_64
DEBUG util.py:446:  libstdc++-4.8.5-44.el7.x86_64
DEBUG util.py:446:  bash-4.2.46-34.el7.x86_64
DEBUG util.py:446:  pcre-8.32-17.el7.x86_64
DEBUG util.py:446:  zlib-1.2.7-19.el7_9.x86_64
DEBUG util.py:446:  bzip2-libs-1.0.6-13.el7.x86_64
DEBUG util.py:446:  elfutils-libelf-0.176-5.el7.x86_64
DEBUG util.py:446:  sed-4.2.2-7.el7.x86_64
DEBUG util.py:446:  popt-1.13-16.el7.x86_64
DEBUG util.py:446:  libacl-2.2.51-15.el7.x86_64
DEBUG util.py:446:  readline-6.2-11.el7.x86_64
DEBUG util.py:446:  libgcrypt-1.5.3-14.el7.x86_64
DEBUG util.py:446:  chkconfig-1.7.6-1.el7.x86_64
DEBUG util.py:446:  grep-2.20-3.el7.x86_64
DEBUG util.py:446:  libuuid-2.23.2-65.el7_9.1.x86_64
DEBUG util.py:446:  libcom_err-1.42.9-19.el7.x86_64
DEBUG util.py:446:  xz-5.2.2-1.el7.x86_64
DEBUG util.py:446:  gawk-4.0.2-4.el7_3.1.x86_64
DEBUG util.py:446:  cpio-2.11-28.el7.x86_64
DEBUG util.py:446:  libcap-ng-0.7.5-4.el7.x86_64
DEBUG util.py:446:  p11-kit-0.23.5-3.el7.x86_64
DEBUG util.py:446:  nss-softokn-3.67.0-3.el7_9.x86_64
DEBUG util.py:446:  lz4-1.8.3-1.el7.x86_64
DEBUG util.py:446:  file-5.11-37.el7.x86_64
DEBUG util.py:446:  libmetalink-0.1.3-1.el7.x86_64
DEBUG util.py:446:  libassuan-2.1.0-3.el7.x86_64
DEBUG util.py:446:  patch-2.7.1-12.el7_7.x86_64
DEBUG util.py:446:  perl-parent-0.225-244.el7.noarch
DEBUG util.py:446:  perl-podlators-2.5.1-3.el7.noarch
DEBUG util.py:446:  perl-Pod-Escapes-1.04-299.el7_9.noarch
DEBUG util.py:446:  perl-Encode-2.51-7.el7.x86_64
DEBUG util.py:446:  perl-threads-1.87-4.el7.x86_64
DEBUG util.py:446:  perl-Storable-2.45-3.el7.x86_64
DEBUG util.py:446:  perl-Exporter-5.68-3.el7.noarch
DEBUG util.py:446:  perl-constant-1.27-2.el7.noarch
DEBUG util.py:446:  perl-Socket-2.010-5.el7.x86_64
DEBUG util.py:446:  perl-File-Path-2.09-2.el7.noarch
DEBUG util.py:446:  perl-PathTools-3.40-5.el7.x86_64
DEBUG util.py:446:  perl-Scalar-List-Utils-1.27-248.el7.x86_64
DEBUG util.py:446:  perl-Pod-Simple-3.28-4.el7.noarch
DEBUG util.py:446:  perl-5.16.3-299.el7_9.x86_64
DEBUG util.py:446:  libdb-utils-5.3.21-25.el7.x86_64
DEBUG util.py:446:  kmod-libs-20-28.el7.x86_64
DEBUG util.py:446:  bzip2-1.0.6-13.el7.x86_64
DEBUG util.py:446:  zip-3.0-11.el7.x86_64
DEBUG util.py:446:  libgomp-4.8.5-44.el7.x86_64
DEBUG util.py:446:  glibc-devel-2.17-325.el7_9.x86_64
DEBUG util.py:446:  libicu-50.2-4.el7_7.x86_64
DEBUG util.py:446:  libstdc++-devel-4.8.5-44.el7.x86_64
DEBUG util.py:446:  ustr-1.0.4-16.el7.x86_64
DEBUG util.py:446:  libverto-0.2.5-4.el7.x86_64
DEBUG util.py:446:  p11-kit-trust-0.23.5-3.el7.x86_64
DEBUG util.py:446:  hardlink-1.0-19.el7.x86_64
DEBUG util.py:446:  keyutils-libs-1.5.8-3.el7.x86_64
DEBUG util.py:446:  coreutils-8.22-24.el7_9.2.x86_64
DEBUG util.py:446:  libblkid-2.23.2-65.el7_9.1.x86_64
DEBUG util.py:446:  cracklib-2.9.0-11.el7.x86_64
DEBUG util.py:446:  glib2-2.56.1-9.el7_9.x86_64
DEBUG util.py:446:  binutils-2.27-44.base.el7.x86_64
DEBUG util.py:446:  pkgconfig-0.27.1-4.el7.x86_64
DEBUG util.py:446:  pam-1.1.8-23.el7.x86_64
DEBUG util.py:446:  libutempter-1.1.6-4.el7.x86_64
DEBUG util.py:446:  cyrus-sasl-lib-2.1.26-23.el7.x86_64
DEBUG util.py:446:  nss-3.67.0-3.el7_9.x86_64
DEBUG util.py:446:  nss-tools-3.67.0-3.el7_9.x86_64
DEBUG util.py:446:  gdb-7.6.1-120.el7.x86_64
DEBUG util.py:446:  libcurl-7.48.0-1.el7.centos.x86_64
DEBUG util.py:446:  rpm-libs-4.11.3-46.el7_9.x86_64
DEBUG util.py:446:  openldap-2.4.44-24.el7_9.x86_64
DEBUG util.py:446:  lua-srpm-macros-1-3.el7.noarch
DEBUG util.py:446:  pth-2.0.7-23.el7.x86_64
DEBUG util.py:446:  rpm-build-libs-4.11.3-46.el7_9.x86_64
DEBUG util.py:446:  util-linux-2.23.2-65.el7_9.1.x86_64
DEBUG util.py:446:  device-mapper-1.02.170-6.el7_9.5.x86_64
DEBUG util.py:446:  device-mapper-libs-1.02.170-6.el7_9.5.x86_64
DEBUG util.py:446:  dracut-033-572.el7.x86_64
DEBUG util.py:446:  elfutils-libs-0.176-5.el7.x86_64
DEBUG util.py:446:  dbus-libs-1.10.24-15.el7.x86_64
DEBUG util.py:446:  elfutils-default-yama-scope-0.176-5.el7.noarch
DEBUG util.py:446:  elfutils-0.176-5.el7.x86_64
DEBUG util.py:446:  net-tools-2.0-0.25.20131004git.el7.x86_64
DEBUG util.py:446:  gcc-c++-4.8.5-44.el7.x86_64
DEBUG util.py:446:  make-3.82-24.el7.x86_64
DEBUG util.py:446:  tzdata-2021e-1.el7.noarch
DEBUG util.py:446:  gpg-pubkey-f4a80eb5-53a7ff4b
DEBUG util.py:446:  libgcc-4.8.5-44.el7.x86_64
DEBUG util.py:446:  setup-2.8.71-11.el7.noarch
DEBUG util.py:446:  python-srpm-macros-3-34.el7.noarch
DEBUG util.py:446:  basesystem-10.0-7.el7.centos.noarch
DEBUG util.py:446:  perl-srpm-macros-1-8.el7.noarch
DEBUG util.py:446:  python2-rpm-macros-3-34.el7.noarch
DEBUG util.py:446:  nss-softokn-freebl-3.67.0-3.el7_9.x86_64
DEBUG util.py:446:  glibc-2.17-325.el7_9.x86_64
DEBUG util.py:446:  nss-util-3.67.0-1.el7_9.x86_64
DEBUG util.py:446:  ncurses-libs-5.9-14.20130511.el7_4.x86_64
DEBUG util.py:446:  libsepol-2.5-10.el7.x86_64
DEBUG util.py:446:  libselinux-2.5-15.el7.x86_64
DEBUG util.py:446:  info-5.1-5.el7.x86_64
DEBUG util.py:446:  xz-libs-5.2.2-1.el7.x86_64
DEBUG util.py:446:  libdb-5.3.21-25.el7.x86_64
DEBUG util.py:446:  gmp-6.0.0-15.el7.x86_64
DEBUG util.py:446:  libattr-2.4.46-13.el7.x86_64
DEBUG util.py:446:  libcap-2.22-11.el7.x86_64
DEBUG util.py:446:  libgpg-error-1.12-3.el7.x86_64
DEBUG util.py:446:  lua-5.1.4-15.el7.x86_64
DEBUG util.py:446:  mpfr-3.1.1-4.el7.x86_64
DEBUG util.py:446:  libffi-3.0.13-19.el7.x86_64
DEBUG util.py:446:  expat-2.1.0-12.el7.x86_64
DEBUG util.py:446:  libmpc-1.0.1-3.el7.x86_64
DEBUG util.py:446:  findutils-4.5.11-6.el7.x86_64
DEBUG util.py:446:  diffutils-3.3-5.el7.x86_64
DEBUG util.py:446:  file-libs-5.11-37.el7.x86_64
DEBUG util.py:446:  audit-libs-2.8.5-4.el7.x86_64
DEBUG util.py:446:  sqlite-3.7.17-8.el7_7.1.x86_64
DEBUG util.py:446:  tar-1.26-35.el7.x86_64
DEBUG util.py:446:  gdbm-1.10-8.el7.x86_64
DEBUG util.py:446:  cpp-4.8.5-44.el7.x86_64
DEBUG util.py:446:  pinentry-0.8.1-17.el7.x86_64
DEBUG util.py:446:  acl-2.2.51-15.el7.x86_64
DEBUG util.py:446:  groff-base-1.22.2-8.el7.x86_64
DEBUG util.py:446:  perl-HTTP-Tiny-0.033-3.el7.noarch
DEBUG util.py:446:  perl-Pod-Perldoc-3.20-4.el7.noarch
DEBUG util.py:446:  perl-Text-ParseWords-3.29-4.el7.noarch
DEBUG util.py:446:  perl-Pod-Usage-1.63-3.el7.noarch
DEBUG util.py:446:  perl-Time-HiRes-1.9725-3.el7.x86_64
DEBUG util.py:446:  perl-Filter-1.49-3.el7.x86_64
DEBUG util.py:446:  perl-Time-Local-1.2300-2.el7.noarch
DEBUG util.py:446:  perl-Carp-1.26-244.el7.noarch
DEBUG util.py:446:  perl-macros-5.16.3-299.el7_9.x86_64
DEBUG util.py:446:  perl-File-Temp-0.23.01-3.el7.noarch
DEBUG util.py:446:  perl-threads-shared-1.43-6.el7.x86_64
DEBUG util.py:446:  perl-libs-5.16.3-299.el7_9.x86_64
DEBUG util.py:446:  perl-Getopt-Long-2.40-3.el7.noarch
DEBUG util.py:446:  perl-Thread-Queue-3.02-2.el7.noarch
DEBUG util.py:446:  dwz-0.11-3.el7.x86_64
DEBUG util.py:446:  libxml2-2.9.1-6.el7_9.6.x86_64
DEBUG util.py:446:  unzip-6.0-22.el7_9.x86_64
DEBUG util.py:446:  libidn-1.28-4.el7.x86_64
DEBUG util.py:446:  glibc-headers-2.17-325.el7_9.x86_64
DEBUG util.py:446:  ncurses-5.9-14.20130511.el7_4.x86_64
DEBUG util.py:446:  libpsl-0.7.0-1.el7.x86_64
DEBUG util.py:446:  libsmartcols-2.23.2-65.el7_9.1.x86_64
DEBUG util.py:446:  libsemanage-2.5-14.el7.x86_64
DEBUG util.py:446:  libtasn1-4.10-1.el7.x86_64
DEBUG util.py:446:  ca-certificates-2021.2.50-72.el7_9.noarch
DEBUG util.py:446:  qrencode-libs-3.4.1-3.el7.x86_64
DEBUG util.py:446:  openssl-libs-1.0.2k-22.el7_9.x86_64
DEBUG util.py:446:  krb5-libs-1.15.1-50.el7.x86_64
DEBUG util.py:446:  gzip-1.5-10.el7.x86_64
DEBUG util.py:446:  libmount-2.23.2-65.el7_9.1.x86_64
DEBUG util.py:446:  shared-mime-info-1.8-5.el7.x86_64
DEBUG util.py:446:  shadow-utils-4.6-5.el7.x86_64
DEBUG util.py:446:  cracklib-dicts-2.9.0-11.el7.x86_64
DEBUG util.py:446:  libpwquality-1.2.3-5.el7.x86_64
DEBUG util.py:446:  gcc-4.8.5-44.el7.x86_64
DEBUG util.py:446:  nss-pem-1.0.3-7.el7.x86_64
DEBUG util.py:446:  nss-sysinit-3.67.0-3.el7_9.x86_64
DEBUG util.py:446:  python-libs-2.7.5-90.el7.x86_64
DEBUG util.py:446:  libssh2-1.8.0-4.el7.x86_64
DEBUG util.py:446:  curl-7.48.0-1.el7.centos.x86_64
DEBUG util.py:446:  rpm-4.11.3-46.el7_9.x86_64
DEBUG util.py:446:  libuser-0.60-9.el7.x86_64
DEBUG util.py:446:  redhat-rpm-config-9.1.0-88.el7.centos.noarch
DEBUG util.py:446:  gnupg2-2.0.22-5.el7_5.x86_64
DEBUG util.py:446:  json-c-0.11-4.el7_0.x86_64
DEBUG util.py:446:  procps-ng-3.3.10-28.el7.x86_64
DEBUG util.py:446:  kpartx-0.4.9-135.el7_9.x86_64
DEBUG util.py:446:  cryptsetup-libs-2.0.3-6.el7.x86_64
DEBUG util.py:446:  kmod-20-28.el7.x86_64
DEBUG util.py:446:  systemd-libs-219-78.el7_9.3.x86_64
DEBUG util.py:446:  systemd-219-78.el7_9.3.x86_64
DEBUG util.py:446:  dbus-1.10.24-15.el7.x86_64
DEBUG util.py:446:  rpm-build-4.11.3-46.el7_9.x86_64
DEBUG util.py:446:  epel-rpm-macros-7-33.noarch
DEBUG util.py:446:  which-2.20-7.el7.x86_64
DEBUG util.py:446:  epel-release-7-14.noarch
DEBUG util.py:598:  Child return code was: 0
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/sdk7/root/proc
DEBUG util.py:624:  child environment: None
DEBUG util.py:542:  Executing command: ['/bin/mount', '-n', '-t', 'tmpfs', '-o', 'rprivate', 'tmpfs', '/var/lib/mock/sdk7/root/proc'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:598:  Child return code was: 0
DEBUG file_util.py:17:  ensuring that dir exists: /var/lib/mock/sdk7/root/proc
DEBUG util.py:624:  child environment: None
DEBUG util.py:542:  Executing command: ['/bin/mount', '-n', '-o', 'rbind', '/proc', '/var/lib/mock/sdk7/root/proc'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
DEBUG util.py:598:  Child return code was: 0
DEBUG util.py:624:  child environment: None
DEBUG util.py:542:  Executing command: ['/bin/mount', '-n', '-o', 'remount,nodev,noexec,nosuid,readonly,rprivate,rbind', '/proc', '/var/lib/mock/sdk7/root/proc'] with env {'TERM': 'vt100', 'SHELL': '/bin/sh', 'HOME': '/builddir', 'HOSTNAME': 'mock', 'PATH': '/usr/bin:/bin:/usr/sbin:/sbin', 'LANG': 'C.UTF-8'} and shell False
